Row,Study,Data_Type,City,State,Country,Year,Crop,Elevated_CO2_Target_ppm,Elevated_CO2_Achieved_ppm,Ambient_CO2_ppm,FACE_Ring_Diameter_m,SampleCode,Replicate,Ring,Plot,Temperature_Qualitative,Water_Qualitative,Precipitation_mm,Irrigation_mm,Total_Water_mm,Nitrogen_Application_Qualitative,Nitrogen_Application_Quantitative,Phosphorus_Application_Quantitative,Potassium_Application_Quantitative,Sowing_Timing_Qualitative,Sowing_Timing_Quantitative,Cultivar,CO2_Treatment,N_percent,P_percent,K_percent,Ca_percent,Mg_percent,Zn_ppm,Fe_ppm,S_ppm,B_ppm,Mn_ppm,Cu_ppm,Phy_Ext1_Precip1,Phy_Ext1_Precip2,Phy_Ext1_Avg,Phy_Ext2_Precip1,Phy_Ext2_Precip2,Phy_Ext2_Avg,Phy_Ext3_Precip1,Phy_Ext3_Precip2,Phy_Ext3_Avg,Phy_Grand_Avg
913,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,371,4,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Hokuriku193,eCO2,1.12,0.397,0.36,0.013,0.161,21.4,12.5,1050,2.2,38.7,3.4,3.30,3.40,3.35,3.75,3.70,3.73,NA,NA,NA,3.54
914,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,372,1,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Hoshiaoba,aCO2,1.46,0.362,0.32,0.012,0.145,29.1,11.4,1120,2.3,49.9,4.7,2.71,2.84,2.78,2.38,2.69,2.54,NA,NA,NA,2.66
915,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,373,2,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Hoshiaoba,aCO2,1.44,0.343,0.35,0.011,0.138,27.3,11.9,1030,2.1,44.6,4,2.80,2.64,2.72,2.22,2.62,2.42,NA,NA,NA,2.57
916,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,374,3,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Hoshiaoba,aCO2,1.42,0.34,0.31,0.012,0.136,27.7,11.5,1040,1.9,45,4.1,2.47,2.65,2.56,3.02,2.47,2.75,NA,NA,NA,2.65
917,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,375,4,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Hoshiaoba,aCO2,1.43,0.356,0.31,0.011,0.142,29.3,12.2,1050,2.1,39.1,3.2,2.73,2.89,2.81,2.48,2.21,2.34,2.14,2.45,2.29,2.32
918,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,376,1,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Hoshiaoba,eCO2,1.28,0.367,0.35,0.012,0.146,27,11.2,960,2.5,47.1,3.2,2.80,2.89,2.84,2.52,2.08,2.30,2.21,2.50,2.35,2.33
919,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,377,2,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Hoshiaoba,eCO2,1.25,0.365,0.36,0.013,0.147,28.8,10.7,940,2.2,41.3,2.9,2.43,2.24,2.34,2.19,2.85,2.52,NA,NA,NA,2.43
920,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,378,3,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Hoshiaoba,eCO2,1.29,0.345,0.33,0.013,0.138,26,10.4,930,2.1,43.1,3.3,2.58,2.79,2.69,2.27,2.40,2.33,NA,NA,NA,2.51
921,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,379,4,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Hoshiaoba,eCO2,1.34,0.366,0.34,0.014,0.145,27.1,11.1,980,2.4,42.7,3.1,2.71,2.70,2.71,2.31,2.59,2.45,NA,NA,NA,2.58
922,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,380,1,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Lemont,aCO2,1.53,0.36,0.3,0.01,0.125,26.5,10.1,1170,1.9,49.3,4.4,3.56,3.52,3.54,2.77,3.19,2.98,2.55,2.80,2.67,2.83
923,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,381,2,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Lemont,aCO2,1.57,0.392,0.32,0.011,0.137,30,12.4,1150,1.8,42.2,3.2,3.39,2.86,3.12,1.86,1.57,1.72,1.44,1.45,1.45,1.58
924,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,382,3,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Lemont,aCO2,1.36,0.395,0.32,<0.010,0.14,26.7,11.1,1060,1.8,48.7,4,3.07,3.13,3.10,2.60,3.01,2.81,NA,NA,NA,2.95
925,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,383,4,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Lemont,aCO2,1.46,0.394,0.32,0.011,0.138,28,11.9,1100,2.2,38.9,3.3,4.74,4.71,4.72,3.16,3.70,3.43,1.68,1.88,1.78,4.08
926,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,384,1,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Lemont,eCO2,1.36,0.36,0.3,<0.010,0.128,25.8,10.7,1030,1.8,43.5,3.1,1.52,1.92,1.72,2.46,2.34,2.40,2.65,2.94,2.79,2.60
927,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,385,2,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Lemont,eCO2,1.33,0.37,0.31,0.01,0.131,28,10.5,1020,1.9,37.5,2.6,2.99,3.11,3.05,2.03,2.46,2.24,2.35,2.74,2.55,2.39
928,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,386,3,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Lemont,eCO2,1.35,0.375,0.31,<0.010,0.131,27.2,11.2,1030,1.8,40.6,3.4,2.70,3.02,2.86,1.88,1.67,1.78,2.41,2.91,2.66,2.76
929,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,387,4,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Lemont,eCO2,1.43,0.388,0.32,<0.010,0.135,27.1,11.5,1050,1.9,38,3.4,2.86,2.80,2.83,2.03,2.40,2.22,2.77,3.27,3.02,2.93
930,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,388,1,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,IR72,aCO2,1.36,0.353,0.28,0.014,0.138,22.5,8.9,1080,1.9,29.7,3.7,2.72,2.85,2.79,1.36,2.36,1.86,1.35,1.54,1.45,1.65
931,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,389,2,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,IR72,aCO2,1.49,0.379,0.29,0.014,0.148,23.7,10,1130,2.1,25.9,3.4,3.17,3.00,3.08,1.03,1.56,1.29,1.65,1.70,1.67,1.48
932,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,390,3,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,IR72,aCO2,1.28,0.348,0.28,0.012,0.135,21.2,9.6,1040,1.8,30.2,3.5,2.86,2.53,2.69,2.16,2.39,2.27,1.98,2.29,2.14,2.20
933,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,391,4,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,IR72,aCO2,1.36,0.36,0.29,0.012,0.136,21.2,9.5,1060,1.7,28.1,3.3,2.30,2.54,2.42,2.20,2.51,2.35,NA,NA,NA,2.39
934,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,392,1,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,IR72,eCO2,1.3,0.35,0.27,0.012,0.136,22.6,9.9,990,2,28.7,5.3,2.48,2.31,2.40,2.82,2.01,2.41,NA,NA,NA,2.41
935,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,393,2,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,IR72,eCO2,1.22,0.359,0.29,0.014,0.141,23.3,9.2,960,2,21.1,2.7,2.35,2.43,2.39,2.45,2.53,2.49,NA,NA,NA,2.44
936,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,394,3,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,IR72,eCO2,1.23,0.315,0.26,0.011,0.123,21.9,8.1,930,2.6,21.9,3.3,2.32,2.61,2.47,1.94,2.36,2.15,NA,NA,NA,2.31
937,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,395,4,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,IR72,eCO2,1.23,0.342,0.27,0.012,0.131,22.1,8.6,990,1.9,26.1,2.8,2.79,2.39,2.59,2.58,2.26,2.42,NA,NA,NA,2.51
938,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,396,1,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Takanari,aCO2,1.39,0.329,0.28,0.012,0.123,19,9.5,1160,1.8,33.3,3.1,1.93,2.41,2.17,2.43,2.91,2.67,2.18,2.66,2.42,2.54
939,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,397,2,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Takanari,aCO2,1.43,0.342,0.29,0.012,0.123,20.6,9.7,1130,1.8,27.8,2.2,2.92,3.97,3.45,3.20,3.56,3.38,NA,NA,NA,3.41
940,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,398,3,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Takanari,aCO2,1.33,0.368,0.31,0.012,0.136,20.3,10.2,1110,1.8,32.3,2.9,3.16,3.10,3.13,2.68,2.65,2.67,2.99,3.30,3.15,3.14
941,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,399,4,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Takanari,aCO2,1.42,0.348,0.31,0.012,0.128,19.3,11.3,1150,1.7,27.5,2.6,2.11,2.76,2.43,2.44,2.84,2.64,NA,NA,NA,2.54
942,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,400,1,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Takanari,eCO2,1.3,0.369,0.32,0.012,0.137,19.4,11.7,1020,1.8,30.8,2.3,2.93,2.64,2.78,2.16,1.94,2.05,2.20,2.43,2.32,2.19
943,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,401,2,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Takanari,eCO2,1.28,0.39,0.33,0.013,0.144,20.3,10.4,1030,2.2,25.2,2.1,2.54,2.82,2.68,3.54,3.28,3.41,1.14,1.47,1.30,3.04
944,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,402,3,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Takanari,eCO2,1.22,0.356,0.32,0.012,0.134,18.3,9.4,1030,2,28.3,2.9,2.99,2.51,2.75,2.03,2.45,2.24,1.37,1.59,1.48,2.50
945,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,403,4,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Takanari,eCO2,1.27,0.351,0.31,0.012,0.13,18.6,9.3,1020,1.9,28.5,2.3,2.97,2.64,2.81,3.54,2.25,2.89,NA,NA,NA,2.85
946,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,404,1,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Bekoaoba,aCO2,1.43,0.356,0.39,0.011,0.135,24.3,9.5,1030,2.2,35.5,3.8,2.39,2.53,2.46,2.51,2.76,2.64,NA,NA,NA,2.55
947,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,405,2,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Bekoaoba,aCO2,1.34,0.346,0.35,<0.010,0.129,26.6,10.4,960,1.9,30,2.9,2.10,2.55,2.32,1.95,1.81,1.88,1.90,2.30,2.10,1.99
948,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,406,3,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Bekoaoba,aCO2,1.31,0.356,0.35,<0.010,0.131,25.1,10.4,990,2,27.6,3.4,2.78,2.83,2.81,2.41,2.37,2.39,2.76,3.14,2.95,2.88
949,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,407,4,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Bekoaoba,aCO2,1.36,0.348,0.35,0.011,0.128,24,10.2,970,2.1,26,2.4,2.43,2.28,2.35,2.32,2.70,2.51,NA,NA,NA,2.43
950,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,408,1,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Bekoaoba,eCO2,1.22,0.356,0.35,<0.010,0.131,23.2,9.7,890,2.3,24.8,2.6,2.86,3.05,2.95,2.96,3.13,3.04,NA,NA,NA,3.00
951,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,409,2,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Bekoaoba,eCO2,1.23,0.351,0.36,<0.010,0.128,24.1,9.7,860,2.2,20.6,2.2,1.62,2.22,1.92,2.66,2.46,2.56,1.96,2.02,1.99,1.95
952,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,410,3,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Bekoaoba,eCO2,1.14,0.349,0.37,<0.010,0.129,23,9.7,830,2.3,23.3,2.7,2.08,3.18,2.63,2.06,1.99,2.02,1.59,2.16,1.88,1.95
953,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,411,4,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Bekoaoba,eCO2,1.28,0.358,0.37,<0.010,0.13,24.6,10,910,2.2,26.7,3,2.52,2.79,2.66,2.38,2.43,2.40,NA,NA,NA,2.53
954,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,412,1,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Milyang23,aCO2,1.52,0.39,0.31,0.011,0.147,25.9,11.6,1200,2.1,26.9,4.6,2.67,3.03,2.85,1.41,1.57,1.49,2.96,3.36,3.16,3.01
955,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,413,2,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Milyang23,aCO2,1.51,0.377,0.31,<0.010,0.14,24.5,11,1140,1.9,24.7,3,2.35,2.62,2.48,2.12,2.87,2.49,NA,NA,NA,2.49
956,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,414,3,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Milyang23,aCO2,1.55,0.394,0.32,0.01,0.15,24.9,14.8,1210,1.9,25.6,3.3,2.73,2.27,2.50,2.65,2.53,2.59,NA,NA,NA,2.54
957,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,415,4,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Milyang23,aCO2,1.59,0.409,0.33,0.012,0.15,25.8,11.9,1190,2.2,27.9,3.1,2.62,1.90,2.26,1.31,1.56,1.44,1.47,1.83,1.65,1.54
958,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,416,1,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Milyang23,eCO2,1.38,0.413,0.34,0.011,0.155,29.7,11.2,1110,2.1,29.4,3,3.02,3.16,3.09,2.56,2.76,2.66,2.63,2.94,2.78,2.72
959,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,417,2,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Milyang23,eCO2,1.38,0.356,0.29,0.01,0.131,24.5,9.8,1060,2,19.5,2.5,2.13,2.55,2.34,4.04,2.71,3.37,2.17,2.10,2.14,2.24
960,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,418,3,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Milyang23,eCO2,1.35,0.422,0.35,0.011,0.158,26.1,10.9,1100,2.2,26.8,3.1,2.89,3.16,3.02,2.33,2.91,2.62,NA,NA,NA,2.82
961,RiceFACE_Rice,RawData,Tsukubamirai,Ibaraki,Japan,2010,Rice,586,584,386,17,419,4,NA,NA,Ambient,NA,188,NA,NA,High,160,43.6,83,NA,5/26/10,Milyang23,eCO2,1.44,0.413,0.35,0.011,0.153,25.6,11.1,1100,2.1,30.5,2.8,2.55,2.26,2.40,2.67,3.16,2.91,2.64,2.65,2.64,2.52
962,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2008,Rice,574,576,374,12,420,1,NA,NA,Ambient,NA,621,NA,NA,Medium,80,131,125,NA,5/22/08,Koshihikari,eCO2,0.99,0.323,0.26,0.011,0.127,22.3,7.9,750,1.1,22,1.4,2.74,2.55,2.64,3.35,2.15,2.75,NA,NA,NA,2.70
963,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2008,Rice,574,576,374,12,421,2,NA,NA,Ambient,NA,621,NA,NA,Medium,80,131,125,NA,5/22/08,Koshihikari,eCO2,1,0.325,0.26,0.012,0.128,20.8,7.9,790,1.5,22.6,1.5,2.06,2.35,2.21,1.48,2.03,1.75,2.19,2.51,2.35,2.28
964,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2008,Rice,574,576,374,12,422,3,NA,NA,Ambient,NA,621,NA,NA,Medium,80,131,125,NA,5/22/08,Koshihikari,eCO2,1.05,0.312,0.25,0.011,0.121,19,7,780,1.1,25.5,1.8,2.14,2.25,2.20,1.95,2.35,2.15,NA,NA,NA,2.18
965,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2008,Rice,574,576,374,12,423,1,NA,NA,Ambient,NA,621,NA,NA,Medium,80,131,125,NA,5/22/08,Koshihikari,aCO2,1.03,0.314,0.25,<0.010,0.119,21.8,7.7,790,1.2,18.8,1.5,2.43,2.34,2.38,3.83,2.25,3.04,2.07,2.65,2.36,2.37
966,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2008,Rice,574,576,374,12,424,2,NA,NA,Ambient,NA,621,NA,NA,Medium,80,131,125,NA,5/22/08,Koshihikari,aCO2,1,0.298,0.24,<0.010,0.115,20.4,7.2,760,1,20.2,1.4,2.58,2.56,2.57,2.09,2.42,2.26,NA,NA,NA,2.41
967,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2008,Rice,574,576,374,12,425,3,NA,NA,Ambient,NA,621,NA,NA,Medium,80,131,125,NA,5/22/08,Koshihikari,aCO2,1.16,0.324,0.25,0.01,0.126,21.2,8.4,840,1.3,20.9,1.5,2.13,2.15,2.14,1.85,2.15,2.00,NA,NA,NA,2.07
968,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2008,Rice,574,576,374,12,426,1,NA,NA,Ambient,NA,621,NA,NA,Medium,80,131,125,NA,5/22/08,Takanari,eCO2,1.23,0.364,0.29,0.013,0.131,21.8,8.2,1030,<1.0,23.4,1.9,2.94,2.87,2.91,2.38,2.88,2.63,NA,NA,NA,2.77
969,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2008,Rice,574,576,374,12,427,2,NA,NA,Ambient,NA,621,NA,NA,Medium,80,131,125,NA,5/22/08,Takanari,eCO2,1.15,0.342,0.29,0.012,0.123,21.7,6.9,1000,1.6,23.1,1.4,1.83,2.14,1.98,2.83,2.86,2.85,1.85,2.09,1.97,1.98
970,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2008,Rice,574,576,374,12,428,3,NA,NA,Ambient,NA,621,NA,NA,Medium,80,131,125,NA,5/22/08,Takanari,eCO2,1.3,0.368,0.3,0.013,0.135,22.7,7.4,1100,1.1,29.3,1.7,3.48,3.76,3.62,2.22,2.55,2.38,1.10,1.34,1.22,3.00
971,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2008,Rice,574,576,374,12,429,1,NA,NA,Ambient,NA,621,NA,NA,Medium,80,131,125,NA,5/22/08,Takanari,aCO2,1.25,0.375,0.31,0.012,0.13,24.3,7.8,1090,1.2,21,1.5,1.65,2.10,1.87,2.06,1.91,1.99,NA,NA,NA,1.93
972,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2008,Rice,574,576,374,12,430,2,NA,NA,Ambient,NA,621,NA,NA,Medium,80,131,125,NA,5/22/08,Takanari,aCO2,1.32,0.387,0.31,0.014,0.14,25.1,8.1,1070,1.3,26.8,2.1,1.79,1.80,1.79,2.87,2.84,2.85,1.68,2.21,1.94,1.87
973,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2008,Rice,574,576,374,12,431,3,NA,NA,Ambient,NA,621,NA,NA,Medium,80,131,125,NA,5/22/08,Takanari,aCO2,1.3,0.351,0.28,0.012,0.124,21.5,7.7,1130,1.2,23.1,1.6,3.01,2.75,2.88,2.25,2.31,2.28,2.32,2.69,2.51,2.69
974,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2007,Rice,576,570,376,12,432,1,NA,NA,Elevated,NA,921,NA,NA,Medium,80,131,125,NA,5/23/07,Akitakomachi,eCO2,1.25,0.377,0.29,0.01,0.143,29.7,10.7,930,1.8,26.7,2,2.61,3.38,2.99,NA,NA,NA,NA,NA,NA,2.99
975,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2007,Rice,576,570,376,12,433,2,NA,NA,Elevated,NA,921,NA,NA,Medium,80,131,125,NA,5/23/07,Akitakomachi,eCO2,1.36,0.399,0.29,0.01,0.147,29.3,11.7,1050,1.6,26.7,1.5,0.65,1.17,0.91,NA,NA,NA,NA,NA,NA,0.91
976,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2007,Rice,576,570,376,12,434,3,NA,NA,Elevated,NA,921,NA,NA,Medium,80,131,125,NA,5/23/07,Akitakomachi,eCO2,1.28,0.373,0.27,0.011,0.136,31.1,10.5,960,1.6,26.5,1.9,2.86,2.41,2.63,NA,NA,NA,NA,NA,NA,2.63
977,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2007,Rice,576,570,376,12,435,1,NA,NA,Elevated,NA,921,NA,NA,Medium,80,131,125,NA,5/23/07,Akitakomachi,aCO2,1.4,0.39,0.29,<0.010,0.144,31.9,11.8,1030,1.6,20.7,1.5,1.59,1.65,1.62,NA,NA,NA,NA,NA,NA,1.62
978,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2007,Rice,576,570,376,12,436,2,NA,NA,Elevated,NA,921,NA,NA,Medium,80,131,125,NA,5/23/07,Akitakomachi,aCO2,1.33,0.392,0.29,<0.010,0.146,32.9,11.8,990,1.7,25.1,1.6,2.40,2.24,2.32,NA,NA,NA,NA,NA,NA,2.32
979,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2007,Rice,576,570,376,12,437,3,NA,NA,Elevated,NA,921,NA,NA,Medium,80,131,125,NA,5/23/07,Akitakomachi,aCO2,1.34,0.354,0.26,0.011,0.136,28.8,10.3,1000,1.5,20.6,1.5,1.16,1.13,1.14,NA,NA,NA,NA,NA,NA,1.14
980,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2007,Rice,576,570,376,12,438,1,NA,NA,Ambient,NA,921,NA,NA,Medium,80,131,125,NA,5/23/07,Akitakomachi,eCO2,1.21,0.353,0.27,0.01,0.134,25.6,9.1,890,1.1,25.3,1.7,3.46,3.61,3.54,NA,NA,NA,NA,NA,NA,3.54
981,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2007,Rice,576,570,376,12,439,2,NA,NA,Ambient,NA,921,NA,NA,Medium,80,131,125,NA,5/23/07,Akitakomachi,eCO2,1.18,0.356,0.27,0.01,0.131,23.6,9.5,890,1.4,26.9,1.6,3.02,3.17,3.09,NA,NA,NA,NA,NA,NA,3.09
982,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2007,Rice,576,570,376,12,440,3,NA,NA,Ambient,NA,921,NA,NA,Medium,80,131,125,NA,5/23/07,Akitakomachi,eCO2,1.24,0.369,0.27,0.011,0.135,26.1,9,910,1.6,26.4,1.6,1.20,1.13,1.17,NA,NA,NA,NA,NA,NA,1.17
983,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2007,Rice,576,570,376,12,441,1,NA,NA,Ambient,NA,921,NA,NA,Medium,80,131,125,NA,5/23/07,Akitakomachi,aCO2,1.28,0.347,0.26,<0.010,0.128,27.4,9.5,910,1.3,20.8,1.6,2.10,1.86,1.98,NA,NA,NA,NA,NA,NA,1.98
984,RiceFACE_Rice,RawData,Shizukuishi,Iwate,Japan,2007,Rice,576,570,376,12,442,2,NA,NA,Ambient,NA,921,NA,NA,Medium,80,131,125,NA,5/23/07,Akitakomachi,aCO2,1.28,0.361,0.27,<0.010,0.134,26.5,10.1,880,1.3,23.9,1.7,1.58,2.63,2.11,NA,NA,NA,NA,NA,NA,2.11
